CensusBlockGroupID,GeographicAreaName,MedianAgeTotal
530330257012 ,"Block Group 2, Census Tract 257.01, King County, Washington",35.8
530330257013 ,"Block Group 3, Census Tract 257.01, King County, Washington",20.7
530330257014 ,"Block Group 4, Census Tract 257.01, King County, Washington",29.1
530330257015 ,"Block Group 5, Census Tract 257.01, King County, Washington",36.1
530330257021 ,"Block Group 1, Census Tract 257.02, King County, Washington",36.5
530330257022 ,"Block Group 2, Census Tract 257.02, King County, Washington",38.6
530330257023 ,"Block Group 3, Census Tract 257.02, King County, Washington",43.4
530330258031 ,"Block Group 1, Census Tract 258.03, King County, Washington",43.9
530330258032 ,"Block Group 2, Census Tract 258.03, King County, Washington",30
530330258033 ,"Block Group 3, Census Tract 258.03, King County, Washington",28.3
530330258041 ,"Block Group 1, Census Tract 258.04, King County, Washington",35.8
530330258042 ,"Block Group 2, Census Tract 258.04, King County, Washington",49.6
530330258043 ,"Block Group 3, Census Tract 258.04, King County, Washington",37.9
530330258051 ,"Block Group 1, Census Tract 258.05, King County, Washington",34.9
530330258052 ,"Block Group 2, Census Tract 258.05, King County, Washington",34.5
530330258053 ,"Block Group 3, Census Tract 258.05, King County, Washington",36.9
530330258061 ,"Block Group 1, Census Tract 258.06, King County, Washington",43.9
530330258062 ,"Block Group 2, Census Tract 258.06, King County, Washington",31.4
530330258063 ,"Block Group 3, Census Tract 258.06, King County, Washington",34.8
530330260011 ,"Block Group 1, Census Tract 260.01, King County, Washington",43.9
530330260012 ,"Block Group 2, Census Tract 260.01, King County, Washington",49.5
530330260013 ,"Block Group 3, Census Tract 260.01, King County, Washington",45.8
530330260014 ,"Block Group 4, Census Tract 260.01, King County, Washington",45.4
530330260015 ,"Block Group 5, Census Tract 260.01, King County, Washington",41
530330260021 ,"Block Group 1, Census Tract 260.02, King County, Washington",23.4
530330260022 ,"Block Group 2, Census Tract 260.02, King County, Washington",31.5
530330260023 ,"Block Group 3, Census Tract 260.02, King County, Washington",37.6
530330260024 ,"Block Group 4, Census Tract 260.02, King County, Washington",46.8
530330261001 ,"Block Group 1, Census Tract 261, King County, Washington",41.6
530330261002 ,"Block Group 2, Census Tract 261, King County, Washington",21.3
530330261003 ,"Block Group 3, Census Tract 261, King County, Washington",41.9
530330261004 ,"Block Group 4, Census Tract 261, King County, Washington",32.1
530330261005 ,"Block Group 5, Census Tract 261, King County, Washington",34.8
530330262001 ,"Block Group 1, Census Tract 262, King County, Washington",36.2
530330262002 ,"Block Group 2, Census Tract 262, King County, Washington",33.3
530330262003 ,"Block Group 3, Census Tract 262, King County, Washington",35.9
530330262004 ,"Block Group 4, Census Tract 262, King County, Washington",42.4
530330263001 ,"Block Group 1, Census Tract 263, King County, Washington",42.6
530330263002 ,"Block Group 2, Census Tract 263, King County, Washington",36.9
530330264001 ,"Block Group 1, Census Tract 264, King County, Washington",37.7
530330264002 ,"Block Group 2, Census Tract 264, King County, Washington",38.5
530330264003 ,"Block Group 3, Census Tract 264, King County, Washington",36
530330264004 ,"Block Group 4, Census Tract 264, King County, Washington",58.8
530330264005 ,"Block Group 5, Census Tract 264, King County, Washington",28.7
530330265001 ,"Block Group 1, Census Tract 265, King County, Washington",33
530330265002 ,"Block Group 2, Census Tract 265, King County, Washington",37.4
530330265003 ,"Block Group 3, Census Tract 265, King County, Washington",33
530330266001 ,"Block Group 1, Census Tract 266, King County, Washington",37
530330266002 ,"Block Group 2, Census Tract 266, King County, Washington",40
530330267001 ,"Block Group 1, Census Tract 267, King County, Washington",36.1
530330267002 ,"Block Group 2, Census Tract 267, King County, Washington",35.7
530330267003 ,"Block Group 3, Census Tract 267, King County, Washington",52.1
530330267004 ,"Block Group 4, Census Tract 267, King County, Washington",49.9
530330268011 ,"Block Group 1, Census Tract 268.01, King County, Washington",37.4
530330268012 ,"Block Group 2, Census Tract 268.01, King County, Washington",34.6
530330268013 ,"Block Group 3, Census Tract 268.01, King County, Washington",38.8
530330268014 ,"Block Group 4, Census Tract 268.01, King County, Washington",29.9
530330268021 ,"Block Group 1, Census Tract 268.02, King County, Washington",32.2
530330268022 ,"Block Group 2, Census Tract 268.02, King County, Washington",34.2
530330268023 ,"Block Group 3, Census Tract 268.02, King County, Washington",39.8
530330268024 ,"Block Group 4, Census Tract 268.02, King County, Washington",40.7
530330270001 ,"Block Group 1, Census Tract 270, King County, Washington",43.4
530330270002 ,"Block Group 2, Census Tract 270, King County, Washington",38
530330270003 ,"Block Group 3, Census Tract 270, King County, Washington",38.1
530330271001 ,"Block Group 1, Census Tract 271, King County, Washington",32.6
530330271002 ,"Block Group 2, Census Tract 271, King County, Washington",36
530330272001 ,"Block Group 1, Census Tract 272, King County, Washington",44.3
530330272002 ,"Block Group 2, Census Tract 272, King County, Washington",31.7
530330273001 ,"Block Group 1, Census Tract 273, King County, Washington",36.8
530330273002 ,"Block Group 2, Census Tract 273, King County, Washington",34
530330273003 ,"Block Group 3, Census Tract 273, King County, Washington",34.4
530330273004 ,"Block Group 4, Census Tract 273, King County, Washington",39.1
530330274001 ,"Block Group 1, Census Tract 274, King County, Washington",35.5
530330274002 ,"Block Group 2, Census Tract 274, King County, Washington",37.7
530330274003 ,"Block Group 3, Census Tract 274, King County, Washington",45.3
530330274004 ,"Block Group 4, Census Tract 274, King County, Washington",44.5
530330275001 ,"Block Group 1, Census Tract 275, King County, Washington",43.4
530330275002 ,"Block Group 2, Census Tract 275, King County, Washington",40.3
530330275003 ,"Block Group 3, Census Tract 275, King County, Washington",42.6
530330275004 ,"Block Group 4, Census Tract 275, King County, Washington",34.9
530330276001 ,"Block Group 1, Census Tract 276, King County, Washington",31.5
530330276002 ,"Block Group 2, Census Tract 276, King County, Washington",35.4
530330276003 ,"Block Group 3, Census Tract 276, King County, Washington",57.2
530330277011 ,"Block Group 1, Census Tract 277.01, King County, Washington",56.1
530330277012 ,"Block Group 2, Census Tract 277.01, King County, Washington",51.1
530330277013 ,"Block Group 3, Census Tract 277.01, King County, Washington",56.1
530330277014 ,"Block Group 4, Census Tract 277.01, King County, Washington",60.4
530330277015 ,"Block Group 5, Census Tract 277.01, King County, Washington",37.8
530330277021 ,"Block Group 1, Census Tract 277.02, King County, Washington",63.3
530330277022 ,"Block Group 2, Census Tract 277.02, King County, Washington",54.9
530330277023 ,"Block Group 3, Census Tract 277.02, King County, Washington",49.8
530330277024 ,"Block Group 4, Census Tract 277.02, King County, Washington",56.5
530330278001 ,"Block Group 1, Census Tract 278, King County, Washington",57.5
530330278002 ,"Block Group 2, Census Tract 278, King County, Washington",57.7
530330278003 ,"Block Group 3, Census Tract 278, King County, Washington",45.7
530330279001 ,"Block Group 1, Census Tract 279, King County, Washington",47.5
530330279002 ,"Block Group 2, Census Tract 279, King County, Washington",38.1
530330279003 ,"Block Group 3, Census Tract 279, King County, Washington",44.7
530330279004 ,"Block Group 4, Census Tract 279, King County, Washington",34.1
530330279005 ,"Block Group 5, Census Tract 279, King County, Washington",36
530330279006 ,"Block Group 6, Census Tract 279, King County, Washington",41.8
530330280001 ,"Block Group 1, Census Tract 280, King County, Washington",29.4
530330280002 ,"Block Group 2, Census Tract 280, King County, Washington",33.6
530330280003 ,"Block Group 3, Census Tract 280, King County, Washington",38.5
530330281001 ,"Block Group 1, Census Tract 281, King County, Washington",34.3
530330281002 ,"Block Group 2, Census Tract 281, King County, Washington",32
530330282001 ,"Block Group 1, Census Tract 282, King County, Washington",36.5
530330282002 ,"Block Group 2, Census Tract 282, King County, Washington",31.7
530330282003 ,"Block Group 3, Census Tract 282, King County, Washington",28.7
530330283001 ,"Block Group 1, Census Tract 283, King County, Washington",44.1
530330283002 ,"Block Group 2, Census Tract 283, King County, Washington",42.1
530330283003 ,"Block Group 3, Census Tract 283, King County, Washington",35
530330284021 ,"Block Group 1, Census Tract 284.02, King County, Washington",31
530330284022 ,"Block Group 2, Census Tract 284.02, King County, Washington",40.8
530330284023 ,"Block Group 3, Census Tract 284.02, King County, Washington",33.7
530330284024 ,"Block Group 4, Census Tract 284.02, King County, Washington",31.5
530330284031 ,"Block Group 1, Census Tract 284.03, King County, Washington",39.4
530330284032 ,"Block Group 2, Census Tract 284.03, King County, Washington",56.9
530330284033 ,"Block Group 3, Census Tract 284.03, King County, Washington",45.4
530330285001 ,"Block Group 1, Census Tract 285, King County, Washington",36
530330285002 ,"Block Group 2, Census Tract 285, King County, Washington",37.6
530330285003 ,"Block Group 3, Census Tract 285, King County, Washington",32.9
530330286001 ,"Block Group 1, Census Tract 286, King County, Washington",47.7
530330286002 ,"Block Group 2, Census Tract 286, King County, Washington",57
530330286003 ,"Block Group 3, Census Tract 286, King County, Washington",50.7
530330286004 ,"Block Group 4, Census Tract 286, King County, Washington",54.1
530330286005 ,"Block Group 5, Census Tract 286, King County, Washington",48.8
530330286006 ,"Block Group 6, Census Tract 286, King County, Washington",45.7
530330287001 ,"Block Group 1, Census Tract 287, King County, Washington",38
530330287002 ,"Block Group 2, Census Tract 287, King County, Washington",47.5
530330287003 ,"Block Group 3, Census Tract 287, King County, Washington",46.1
530330287004 ,"Block Group 4, Census Tract 287, King County, Washington",36.7
530330288011 ,"Block Group 1, Census Tract 288.01, King County, Washington",55.3
530330288012 ,"Block Group 2, Census Tract 288.01, King County, Washington",36.1
530330288013 ,"Block Group 3, Census Tract 288.01, King County, Washington",36.8
530330288021 ,"Block Group 1, Census Tract 288.02, King County, Washington",33
530330288022 ,"Block Group 2, Census Tract 288.02, King County, Washington",36.8
530330288023 ,"Block Group 3, Census Tract 288.02, King County, Washington",20.7
530330288024 ,"Block Group 4, Census Tract 288.02, King County, Washington",29.2
530330289011 ,"Block Group 1, Census Tract 289.01, King County, Washington",38.8
530330289012 ,"Block Group 2, Census Tract 289.01, King County, Washington",49.5
530330289013 ,"Block Group 3, Census Tract 289.01, King County, Washington",43.3
530330289014 ,"Block Group 4, Census Tract 289.01, King County, Washington",61.9
530330289021 ,"Block Group 1, Census Tract 289.02, King County, Washington",40
530330289022 ,"Block Group 2, Census Tract 289.02, King County, Washington",33.2
530330289023 ,"Block Group 3, Census Tract 289.02, King County, Washington",33.6
530330289024 ,"Block Group 4, Census Tract 289.02, King County, Washington",29
530330289025 ,"Block Group 5, Census Tract 289.02, King County, Washington",30.7
530330290011 ,"Block Group 1, Census Tract 290.01, King County, Washington",53.9
530330290012 ,"Block Group 2, Census Tract 290.01, King County, Washington",34.2
530330290013 ,"Block Group 3, Census Tract 290.01, King County, Washington",55.6
530330290014 ,"Block Group 4, Census Tract 290.01, King County, Washington",52.4
530330290031 ,"Block Group 1, Census Tract 290.03, King County, Washington",50.1
530330290032 ,"Block Group 2, Census Tract 290.03, King County, Washington",41.4
530330290033 ,"Block Group 3, Census Tract 290.03, King County, Washington",31.9
530330290034 ,"Block Group 4, Census Tract 290.03, King County, Washington",33.5
530330290035 ,"Block Group 5, Census Tract 290.03, King County, Washington",58.7
530330290041 ,"Block Group 1, Census Tract 290.04, King County, Washington",35
530330290042 ,"Block Group 2, Census Tract 290.04, King County, Washington",23.6
530330291011 ,"Block Group 1, Census Tract 291.01, King County, Washington",34
530330291012 ,"Block Group 2, Census Tract 291.01, King County, Washington",41.1
530330291021 ,"Block Group 1, Census Tract 291.02, King County, Washington",40.5
530330291022 ,"Block Group 2, Census Tract 291.02, King County, Washington",42.2
530330291023 ,"Block Group 3, Census Tract 291.02, King County, Washington",37
530330292031 ,"Block Group 1, Census Tract 292.03, King County, Washington",32.8
530330292032 ,"Block Group 2, Census Tract 292.03, King County, Washington",33.9
530330292041 ,"Block Group 1, Census Tract 292.04, King County, Washington",29
530330292042 ,"Block Group 2, Census Tract 292.04, King County, Washington",33.6
530330292043 ,"Block Group 3, Census Tract 292.04, King County, Washington",37
530330292044 ,"Block Group 4, Census Tract 292.04, King County, Washington",24.2
530330292051 ,"Block Group 1, Census Tract 292.05, King County, Washington",46.6
530330292052 ,"Block Group 2, Census Tract 292.05, King County, Washington",23.9
530330292053 ,"Block Group 3, Census Tract 292.05, King County, Washington",40
530330292061 ,"Block Group 1, Census Tract 292.06, King County, Washington",31.1
530330292062 ,"Block Group 2, Census Tract 292.06, King County, Washington",34.3
530330292063 ,"Block Group 3, Census Tract 292.06, King County, Washington",29.8
530330293031 ,"Block Group 1, Census Tract 293.03, King County, Washington",35.9
530330293032 ,"Block Group 2, Census Tract 293.03, King County, Washington",45.7
530330293033 ,"Block Group 3, Census Tract 293.03, King County, Washington",41.1
530330293034 ,"Block Group 4, Census Tract 293.03, King County, Washington",44
530330293035 ,"Block Group 5, Census Tract 293.03, King County, Washington",36.1
530330293041 ,"Block Group 1, Census Tract 293.04, King County, Washington",47.8
530330293042 ,"Block Group 2, Census Tract 293.04, King County, Washington",41.7
530330293043 ,"Block Group 3, Census Tract 293.04, King County, Washington",34.3
530330293044 ,"Block Group 4, Census Tract 293.04, King County, Washington",48.3
530330293051 ,"Block Group 1, Census Tract 293.05, King County, Washington",44
530330293052 ,"Block Group 2, Census Tract 293.05, King County, Washington",33
530330293053 ,"Block Group 3, Census Tract 293.05, King County, Washington",40.5
530330293054 ,"Block Group 4, Census Tract 293.05, King County, Washington",41.9
530330293061 ,"Block Group 1, Census Tract 293.06, King County, Washington",38.4
530330293062 ,"Block Group 2, Census Tract 293.06, King County, Washington",46.9
530330293071 ,"Block Group 1, Census Tract 293.07, King County, Washington",35.2
530330293072 ,"Block Group 2, Census Tract 293.07, King County, Washington",44.1
530330293073 ,"Block Group 3, Census Tract 293.07, King County, Washington",43.5
530330294031 ,"Block Group 1, Census Tract 294.03, King County, Washington",39.3
530330294032 ,"Block Group 2, Census Tract 294.03, King County, Washington",29
530330294033 ,"Block Group 3, Census Tract 294.03, King County, Washington",31.1
530330294051 ,"Block Group 1, Census Tract 294.05, King County, Washington",33.4
530330294052 ,"Block Group 2, Census Tract 294.05, King County, Washington",41.1
530330294053 ,"Block Group 3, Census Tract 294.05, King County, Washington",35.6
530330294054 ,"Block Group 4, Census Tract 294.05, King County, Washington",37.6
530330294055 ,"Block Group 5, Census Tract 294.05, King County, Washington",45
530330294061 ,"Block Group 1, Census Tract 294.06, King County, Washington",35.7
530330294062 ,"Block Group 2, Census Tract 294.06, King County, Washington",40.5
530330294071 ,"Block Group 1, Census Tract 294.07, King County, Washington",29.8
530330294072 ,"Block Group 2, Census Tract 294.07, King County, Washington",30.3
530330294073 ,"Block Group 3, Census Tract 294.07, King County, Washington",48.3
530330294081 ,"Block Group 1, Census Tract 294.08, King County, Washington",39.6
530330294082 ,"Block Group 2, Census Tract 294.08, King County, Washington",38.6
530330294083 ,"Block Group 3, Census Tract 294.08, King County, Washington",35.2
530330295021 ,"Block Group 1, Census Tract 295.02, King County, Washington",31.3
530330295022 ,"Block Group 2, Census Tract 295.02, King County, Washington",49.8
530330295023 ,"Block Group 3, Census Tract 295.02, King County, Washington",34.2
530330295024 ,"Block Group 4, Census Tract 295.02, King County, Washington",39.1
530330295031 ,"Block Group 1, Census Tract 295.03, King County, Washington",44.9
530330295032 ,"Block Group 2, Census Tract 295.03, King County, Washington",31.9
530330295033 ,"Block Group 3, Census Tract 295.03, King County, Washington",30.6
530330295034 ,"Block Group 4, Census Tract 295.03, King County, Washington",30
530330295035 ,"Block Group 5, Census Tract 295.03, King County, Washington",28.9
530330295041 ,"Block Group 1, Census Tract 295.04, King County, Washington",32.7
530330295042 ,"Block Group 2, Census Tract 295.04, King County, Washington",38.2
530330295043 ,"Block Group 3, Census Tract 295.04, King County, Washington",29.3
530330296011 ,"Block Group 1, Census Tract 296.01, King County, Washington",36
530330296012 ,"Block Group 2, Census Tract 296.01, King County, Washington",47.7
530330296013 ,"Block Group 3, Census Tract 296.01, King County, Washington",27.7
530330296014 ,"Block Group 4, Census Tract 296.01, King County, Washington",37.8
530330296015 ,"Block Group 5, Census Tract 296.01, King County, Washington",29.1
530330296021 ,"Block Group 1, Census Tract 296.02, King County, Washington",49.7
530330296022 ,"Block Group 2, Census Tract 296.02, King County, Washington",39.4
530330296023 ,"Block Group 3, Census Tract 296.02, King County, Washington",35.9
530330297001 ,"Block Group 1, Census Tract 297, King County, Washington",35.1
530330297002 ,"Block Group 2, Census Tract 297, King County, Washington",43.1
530330297003 ,"Block Group 3, Census Tract 297, King County, Washington",43.7
530330297004 ,"Block Group 4, Census Tract 297, King County, Washington",34.8
530330297005 ,"Block Group 5, Census Tract 297, King County, Washington",31.9
530330298011 ,"Block Group 1, Census Tract 298.01, King County, Washington",27
530330298012 ,"Block Group 2, Census Tract 298.01, King County, Washington",41.6
530330298013 ,"Block Group 3, Census Tract 298.01, King County, Washington",43.9
530330298014 ,"Block Group 4, Census Tract 298.01, King County, Washington",44.2
530330298015 ,"Block Group 5, Census Tract 298.01, King County, Washington",31.9
530330298021 ,"Block Group 1, Census Tract 298.02, King County, Washington",49.7
530330298022 ,"Block Group 2, Census Tract 298.02, King County, Washington",40.3
530330298023 ,"Block Group 3, Census Tract 298.02, King County, Washington",39.8
530330298024 ,"Block Group 4, Census Tract 298.02, King County, Washington",50.2
530330298025 ,"Block Group 5, Census Tract 298.02, King County, Washington",30.9
530330298026 ,"Block Group 6, Census Tract 298.02, King County, Washington",34.4
530330299011 ,"Block Group 1, Census Tract 299.01, King County, Washington",42.4
530330299012 ,"Block Group 2, Census Tract 299.01, King County, Washington",34.5
530330299013 ,"Block Group 3, Census Tract 299.01, King County, Washington",31.4
530330299021 ,"Block Group 1, Census Tract 299.02, King County, Washington",45.1
530330299022 ,"Block Group 2, Census Tract 299.02, King County, Washington",35.3
530330299023 ,"Block Group 3, Census Tract 299.02, King County, Washington",46.4
530330300031 ,"Block Group 1, Census Tract 300.03, King County, Washington",50.4
530330300032 ,"Block Group 2, Census Tract 300.03, King County, Washington",42.6
530330300033 ,"Block Group 3, Census Tract 300.03, King County, Washington",29
530330300034 ,"Block Group 4, Census Tract 300.03, King County, Washington",35.9
530330300035 ,"Block Group 5, Census Tract 300.03, King County, Washington",29.4
530330300041 ,"Block Group 1, Census Tract 300.04, King County, Washington",22.3
530330300042 ,"Block Group 2, Census Tract 300.04, King County, Washington",24.6
530330300043 ,"Block Group 3, Census Tract 300.04, King County, Washington",30.5
530330300044 ,"Block Group 4, Census Tract 300.04, King County, Washington",44.4
530330300045 ,"Block Group 5, Census Tract 300.04, King County, Washington",24.8
530330300046 ,"Block Group 6, Census Tract 300.04, King County, Washington",36.6
530330300051 ,"Block Group 1, Census Tract 300.05, King County, Washington",28.6
530330300052 ,"Block Group 2, Census Tract 300.05, King County, Washington",46.7
530330300053 ,"Block Group 3, Census Tract 300.05, King County, Washington",29.6
530330300061 ,"Block Group 1, Census Tract 300.06, King County, Washington",35.6
530330300062 ,"Block Group 2, Census Tract 300.06, King County, Washington",45.8
530330301001 ,"Block Group 1, Census Tract 301, King County, Washington",52
530330301002 ,"Block Group 2, Census Tract 301, King County, Washington",47.7
530330301003 ,"Block Group 3, Census Tract 301, King County, Washington",52.1
530330301004 ,"Block Group 4, Census Tract 301, King County, Washington",38.3
530330301005 ,"Block Group 5, Census Tract 301, King County, Washington",23.4
530330301006 ,"Block Group 6, Census Tract 301, King County, Washington",36.4
530330301007 ,"Block Group 7, Census Tract 301, King County, Washington",50.1
530330302011 ,"Block Group 1, Census Tract 302.01, King County, Washington",36.2
530330302012 ,"Block Group 2, Census Tract 302.01, King County, Washington",29
530330302013 ,"Block Group 3, Census Tract 302.01, King County, Washington",41.9
530330302014 ,"Block Group 4, Census Tract 302.01, King County, Washington",46.7
530330302021 ,"Block Group 1, Census Tract 302.02, King County, Washington",36.6
530330302022 ,"Block Group 2, Census Tract 302.02, King County, Washington",32.7
530330302023 ,"Block Group 3, Census Tract 302.02, King County, Washington",38.8
530330302024 ,"Block Group 4, Census Tract 302.02, King County, Washington",29.3
530330302025 ,"Block Group 5, Census Tract 302.02, King County, Washington",45.7
530330303041 ,"Block Group 1, Census Tract 303.04, King County, Washington",42.3
530330303042 ,"Block Group 2, Census Tract 303.04, King County, Washington",28.2
530330303051 ,"Block Group 1, Census Tract 303.05, King County, Washington",44.6
530330303052 ,"Block Group 2, Census Tract 303.05, King County, Washington",40.5
530330303053 ,"Block Group 3, Census Tract 303.05, King County, Washington",50.2
530330303061 ,"Block Group 1, Census Tract 303.06, King County, Washington",35.1
530330303062 ,"Block Group 2, Census Tract 303.06, King County, Washington",44.7
530330303063 ,"Block Group 3, Census Tract 303.06, King County, Washington",49.4
530330303064 ,"Block Group 4, Census Tract 303.06, King County, Washington",31.9
530330303081 ,"Block Group 1, Census Tract 303.08, King County, Washington",41.1
530330303082 ,"Block Group 2, Census Tract 303.08, King County, Washington",33.5
530330303083 ,"Block Group 3, Census Tract 303.08, King County, Washington",33.3
530330303084 ,"Block Group 4, Census Tract 303.08, King County, Washington",30.2
530330303091 ,"Block Group 1, Census Tract 303.09, King County, Washington",45.1
530330303092 ,"Block Group 2, Census Tract 303.09, King County, Washington",34
530330303093 ,"Block Group 3, Census Tract 303.09, King County, Washington",45.7
530330303094 ,"Block Group 4, Census Tract 303.09, King County, Washington",31.5
530330303101 ,"Block Group 1, Census Tract 303.10, King County, Washington",43.3
530330303102 ,"Block Group 2, Census Tract 303.10, King County, Washington",33.8
530330303103 ,"Block Group 3, Census Tract 303.10, King County, Washington",35.9
530330303104 ,"Block Group 4, Census Tract 303.10, King County, Washington",28.7
530330303111 ,"Block Group 1, Census Tract 303.11, King County, Washington",38.6
530330303112 ,"Block Group 2, Census Tract 303.11, King County, Washington",31.5
530330303113 ,"Block Group 3, Census Tract 303.11, King County, Washington",45.4
530330303114 ,"Block Group 4, Census Tract 303.11, King County, Washington",28.6
530330303121 ,"Block Group 1, Census Tract 303.12, King County, Washington",31.1
530330303122 ,"Block Group 2, Census Tract 303.12, King County, Washington",35.8
530330303123 ,"Block Group 3, Census Tract 303.12, King County, Washington",28
530330303124 ,"Block Group 4, Census Tract 303.12, King County, Washington",37.1
530330303131 ,"Block Group 1, Census Tract 303.13, King County, Washington",64.6
530330303132 ,"Block Group 2, Census Tract 303.13, King County, Washington",31.5
530330303141 ,"Block Group 1, Census Tract 303.14, King County, Washington",44.4
530330303142 ,"Block Group 2, Census Tract 303.14, King County, Washington",49.9
530330303143 ,"Block Group 3, Census Tract 303.14, King County, Washington",48.8
530330304011 ,"Block Group 1, Census Tract 304.01, King County, Washington",35.7
530330304012 ,"Block Group 2, Census Tract 304.01, King County, Washington",42.6
530330304013 ,"Block Group 3, Census Tract 304.01, King County, Washington",46.3
530330304014 ,"Block Group 4, Census Tract 304.01, King County, Washington",32.3
530330304015 ,"Block Group 5, Census Tract 304.01, King County, Washington",30.7
530330304031 ,"Block Group 1, Census Tract 304.03, King County, Washington",50.7
530330304032 ,"Block Group 2, Census Tract 304.03, King County, Washington",45.7
530330304033 ,"Block Group 3, Census Tract 304.03, King County, Washington",47.5
530330304041 ,"Block Group 1, Census Tract 304.04, King County, Washington",41.9
530330304042 ,"Block Group 2, Census Tract 304.04, King County, Washington",35.8
530330304043 ,"Block Group 3, Census Tract 304.04, King County, Washington",52.5
530330305011 ,"Block Group 1, Census Tract 305.01, King County, Washington",38.5
530330305012 ,"Block Group 2, Census Tract 305.01, King County, Washington",56.5
530330305031 ,"Block Group 1, Census Tract 305.03, King County, Washington",33.9
530330305032 ,"Block Group 2, Census Tract 305.03, King County, Washington",39.3
530330305041 ,"Block Group 1, Census Tract 305.04, King County, Washington",39.4
530330305042 ,"Block Group 2, Census Tract 305.04, King County, Washington",32.5
530330305043 ,"Block Group 3, Census Tract 305.04, King County, Washington",27.5
530330305044 ,"Block Group 4, Census Tract 305.04, King County, Washington",53.5
530330306001 ,"Block Group 1, Census Tract 306, King County, Washington",37.8
530330306002 ,"Block Group 2, Census Tract 306, King County, Washington",45.6
530330306003 ,"Block Group 3, Census Tract 306, King County, Washington",40.3
530330306004 ,"Block Group 4, Census Tract 306, King County, Washington",33.6
530330307001 ,"Block Group 1, Census Tract 307, King County, Washington",40.1
530330307002 ,"Block Group 2, Census Tract 307, King County, Washington",33
530330307003 ,"Block Group 3, Census Tract 307, King County, Washington",47
530330308011 ,"Block Group 1, Census Tract 308.01, King County, Washington",31.8
530330308012 ,"Block Group 2, Census Tract 308.01, King County, Washington",25
530330308013 ,"Block Group 3, Census Tract 308.01, King County, Washington",40.5
530330308021 ,"Block Group 1, Census Tract 308.02, King County, Washington",34.1
530330308022 ,"Block Group 2, Census Tract 308.02, King County, Washington",44.6
530330308023 ,"Block Group 3, Census Tract 308.02, King County, Washington",31.9
530330309011 ,"Block Group 1, Census Tract 309.01, King County, Washington",30
530330309012 ,"Block Group 2, Census Tract 309.01, King County, Washington",32.1
530330309021 ,"Block Group 1, Census Tract 309.02, King County, Washington",31
530330309022 ,"Block Group 2, Census Tract 309.02, King County, Washington",45.5
530330309023 ,"Block Group 3, Census Tract 309.02, King County, Washington",28.3
530330310001 ,"Block Group 1, Census Tract 310, King County, Washington",37
530330310002 ,"Block Group 2, Census Tract 310, King County, Washington",40
530330311001 ,"Block Group 1, Census Tract 311, King County, Washington",34.4
530330311002 ,"Block Group 2, Census Tract 311, King County, Washington",52.8
530330311003 ,"Block Group 3, Census Tract 311, King County, Washington",33.5
530330311004 ,"Block Group 4, Census Tract 311, King County, Washington",35.3
530330311005 ,"Block Group 5, Census Tract 311, King County, Washington",34.9
530330312021 ,"Block Group 1, Census Tract 312.02, King County, Washington",43.8
530330312022 ,"Block Group 2, Census Tract 312.02, King County, Washington",28.4
530330312023 ,"Block Group 3, Census Tract 312.02, King County, Washington",56.6
530330312024 ,"Block Group 4, Census Tract 312.02, King County, Washington",45.2
530330312025 ,"Block Group 5, Census Tract 312.02, King County, Washington",35.3
530330312041 ,"Block Group 1, Census Tract 312.04, King County, Washington",36.9
530330312042 ,"Block Group 2, Census Tract 312.04, King County, Washington",45.5
530330312043 ,"Block Group 3, Census Tract 312.04, King County, Washington",55
530330312044 ,"Block Group 4, Census Tract 312.04, King County, Washington",48.7
530330312045 ,"Block Group 5, Census Tract 312.04, King County, Washington",49.9
530330312051 ,"Block Group 1, Census Tract 312.05, King County, Washington",28.9
530330312052 ,"Block Group 2, Census Tract 312.05, King County, Washington",28.9
530330312053 ,"Block Group 3, Census Tract 312.05, King County, Washington",27.6
530330312061 ,"Block Group 1, Census Tract 312.06, King County, Washington",22.6
530330312062 ,"Block Group 2, Census Tract 312.06, King County, Washington",32.4
530330312063 ,"Block Group 3, Census Tract 312.06, King County, Washington",27.5
530330313011 ,"Block Group 1, Census Tract 313.01, King County, Washington",39.2
530330313012 ,"Block Group 2, Census Tract 313.01, King County, Washington",50.7
530330313021 ,"Block Group 1, Census Tract 313.02, King County, Washington",40.6
530330313022 ,"Block Group 2, Census Tract 313.02, King County, Washington",45.2
530330313023 ,"Block Group 3, Census Tract 313.02, King County, Washington",39.7
530330313024 ,"Block Group 4, Census Tract 313.02, King County, Washington",29.9
530330314001 ,"Block Group 1, Census Tract 314, King County, Washington",36.9
530330314002 ,"Block Group 2, Census Tract 314, King County, Washington",46.7
530330314003 ,"Block Group 3, Census Tract 314, King County, Washington",37.8
530330314004 ,"Block Group 4, Census Tract 314, King County, Washington",42.9
530330314005 ,"Block Group 5, Census Tract 314, King County, Washington",44.9
530330315011 ,"Block Group 1, Census Tract 315.01, King County, Washington",44.6
530330315012 ,"Block Group 2, Census Tract 315.01, King County, Washington",41.8
530330315013 ,"Block Group 3, Census Tract 315.01, King County, Washington",39.3
530330315021 ,"Block Group 1, Census Tract 315.02, King County, Washington",51
530330315022 ,"Block Group 2, Census Tract 315.02, King County, Washington",58.4
530330315023 ,"Block Group 3, Census Tract 315.02, King County, Washington",38.4
530330316011 ,"Block Group 1, Census Tract 316.01, King County, Washington",35
