"GEO_ID","NAME","B01002_001E","B01002_001M","B01002_002E","B01002_002M","B01002_003E","B01002_003M"
"id","Geographic Area Name","Estimate!!Median age --!!Total:","Margin of Error!!Median age --!!Total:","Estimate!!Median age --!!Male","Margin of Error!!Median age --!!Male","Estimate!!Median age --!!Female","Margin of Error!!Median age --!!Female"
"1500000US530330300062","Block Group 2, Census Tract 300.06, King County, Washington","45.8","13.7","33.7","6.2","56.3","4.2"
"1500000US530330301001","Block Group 1, Census Tract 301, King County, Washington","52.0","16.6","58.2","18.4","47.7","17.8"
"1500000US530330301002","Block Group 2, Census Tract 301, King County, Washington","47.7","29.7","33.6","31.2","58.5","17.1"
"1500000US530330301003","Block Group 3, Census Tract 301, King County, Washington","52.1","11.0","47.6","8.9","60.6","9.4"
"1500000US530330301004","Block Group 4, Census Tract 301, King County, Washington","38.3","10.0","38.8","18.7","32.8","18.5"
"1500000US530330301005","Block Group 5, Census Tract 301, King County, Washington","23.4","4.5","23.6","30.4","23.3","7.2"
"1500000US530330301006","Block Group 6, Census Tract 301, King County, Washington","36.4","13.4","32.4","12.7","37.0","28.0"
"1500000US530330301007","Block Group 7, Census Tract 301, King County, Washington","50.1","30.9","58.9","18.5","33.0","41.5"
"1500000US530330302011","Block Group 1, Census Tract 302.01, King County, Washington","36.2","6.8","36.5","7.0","33.5","9.7"
"1500000US530330302012","Block Group 2, Census Tract 302.01, King County, Washington","29.0","5.4","32.5","6.2","28.5","7.8"
"1500000US530330302013","Block Group 3, Census Tract 302.01, King County, Washington","41.9","11.9","44.9","14.4","40.2","12.1"
"1500000US530330302014","Block Group 4, Census Tract 302.01, King County, Washington","46.7","4.2","46.4","4.1","49.2","6.7"
"1500000US530330302021","Block Group 1, Census Tract 302.02, King County, Washington","36.6","5.4","31.4","18.8","41.7","14.9"
"1500000US530330302022","Block Group 2, Census Tract 302.02, King County, Washington","32.7","3.7","33.7","4.8","30.6","10.2"
"1500000US530330302023","Block Group 3, Census Tract 302.02, King County, Washington","38.8","12.4","34.9","16.3","44.1","14.4"
"1500000US530330302024","Block Group 4, Census Tract 302.02, King County, Washington","29.3","6.4","27.7","4.1","30.7","11.7"
"1500000US530330302025","Block Group 5, Census Tract 302.02, King County, Washington","45.7","4.6","45.1","2.2","52.5","7.4"
"1500000US530330303041","Block Group 1, Census Tract 303.04, King County, Washington","42.3","6.7","41.8","5.4","42.9","10.2"
"1500000US530330303042","Block Group 2, Census Tract 303.04, King County, Washington","28.2","4.8","28.5","5.4","23.9","13.6"
"1500000US530330303051","Block Group 1, Census Tract 303.05, King County, Washington","44.6","7.3","34.8","17.2","55.5","16.9"
"1500000US530330303052","Block Group 2, Census Tract 303.05, King County, Washington","40.5","7.2","43.0","10.8","40.1","7.0"
"1500000US530330303053","Block Group 3, Census Tract 303.05, King County, Washington","50.2","12.3","47.7","12.1","50.5","12.8"
"1500000US530330303061","Block Group 1, Census Tract 303.06, King County, Washington","35.1","6.2","32.5","7.0","39.0","16.3"
"1500000US530330303062","Block Group 2, Census Tract 303.06, King County, Washington","44.7","14.5","36.6","16.1","50.7","8.1"
"1500000US530330303063","Block Group 3, Census Tract 303.06, King County, Washington","49.4","8.3","48.7","12.0","50.5","10.4"
"1500000US530330303064","Block Group 4, Census Tract 303.06, King County, Washington","31.9","10.0","41.3","6.6","22.8","12.3"
"1500000US530330303081","Block Group 1, Census Tract 303.08, King County, Washington","41.1","6.3","44.1","9.5","40.5","13.4"
"1500000US530330303082","Block Group 2, Census Tract 303.08, King County, Washington","33.5","5.7","33.3","6.0","34.2","11.1"
"1500000US530330303083","Block Group 3, Census Tract 303.08, King County, Washington","33.3","7.9","33.9","6.4","29.4","12.0"
"1500000US530330303084","Block Group 4, Census Tract 303.08, King County, Washington","30.2","4.0","24.6","9.0","36.9","10.0"
"1500000US530330303091","Block Group 1, Census Tract 303.09, King County, Washington","45.1","7.2","38.8","10.0","52.0","13.9"
"1500000US530330303092","Block Group 2, Census Tract 303.09, King County, Washington","34.0","4.4","31.1","9.6","35.3","4.5"
"1500000US530330303093","Block Group 3, Census Tract 303.09, King County, Washington","45.7","9.6","46.6","10.5","38.9","17.4"
"1500000US530330303094","Block Group 4, Census Tract 303.09, King County, Washington","31.5","5.1","31.3","5.4","31.7","10.3"
"1500000US530330303101","Block Group 1, Census Tract 303.10, King County, Washington","43.3","12.3","43.5","14.6","41.8","13.3"
"1500000US530330303102","Block Group 2, Census Tract 303.10, King County, Washington","33.8","3.6","35.1","3.6","32.7","5.1"
"1500000US530330303103","Block Group 3, Census Tract 303.10, King County, Washington","35.9","1.9","31.7","6.5","37.0","8.1"
"1500000US530330303104","Block Group 4, Census Tract 303.10, King County, Washington","28.7","8.0","27.8","2.2","33.5","13.5"
"1500000US530330303111","Block Group 1, Census Tract 303.11, King County, Washington","38.6","6.2","34.3","8.5","42.8","4.4"
"1500000US530330303112","Block Group 2, Census Tract 303.11, King County, Washington","31.5","3.1","26.6","6.5","34.0","4.0"
"1500000US530330303113","Block Group 3, Census Tract 303.11, King County, Washington","45.4","7.5","43.1","8.3","46.8","9.2"
"1500000US530330303114","Block Group 4, Census Tract 303.11, King County, Washington","28.6","18.4","27.7","13.8","40.3","27.6"
"1500000US530330303121","Block Group 1, Census Tract 303.12, King County, Washington","31.1","8.1","31.2","16.5","31.1","6.1"
"1500000US530330303122","Block Group 2, Census Tract 303.12, King County, Washington","35.8","7.0","34.3","6.9","37.6","7.4"
"1500000US530330303123","Block Group 3, Census Tract 303.12, King County, Washington","28.0","6.3","28.5","7.4","24.7","8.3"
"1500000US530330303124","Block Group 4, Census Tract 303.12, King County, Washington","37.1","4.5","37.7","5.7","36.4","5.7"
"1500000US530330303131","Block Group 1, Census Tract 303.13, King County, Washington","64.6","5.6","64.9","5.2","62.7","17.9"
"1500000US530330303132","Block Group 2, Census Tract 303.13, King County, Washington","31.5","3.7","33.2","6.6","27.4","7.3"
"1500000US530330303141","Block Group 1, Census Tract 303.14, King County, Washington","44.4","10.0","34.2","13.5","50.3","11.5"
"1500000US530330303142","Block Group 2, Census Tract 303.14, King County, Washington","49.9","6.1","53.1","5.9","47.7","5.6"
"1500000US530330303143","Block Group 3, Census Tract 303.14, King County, Washington","48.8","7.9","47.9","21.5","48.9","7.2"
"1500000US530330304011","Block Group 1, Census Tract 304.01, King County, Washington","35.7","7.7","35.4","7.1","40.4","14.4"
"1500000US530330304012","Block Group 2, Census Tract 304.01, King County, Washington","42.6","4.4","44.6","6.4","42.1","3.5"
"1500000US530330304013","Block Group 3, Census Tract 304.01, King County, Washington","46.3","6.0","49.3","4.3","35.3","26.1"
"1500000US530330304014","Block Group 4, Census Tract 304.01, King County, Washington","32.3","18.3","23.6","36.0","32.9","17.8"
"1500000US530330304015","Block Group 5, Census Tract 304.01, King County, Washington","30.7","10.4","23.4","12.4","34.3","6.2"
"1500000US530330304031","Block Group 1, Census Tract 304.03, King County, Washington","50.7","7.6","47.3","12.1","56.2","9.6"
"1500000US530330304032","Block Group 2, Census Tract 304.03, King County, Washington","45.7","6.2","38.0","14.2","46.1","3.9"
"1500000US530330304033","Block Group 3, Census Tract 304.03, King County, Washington","47.5","11.9","43.6","7.0","57.1","9.1"
"1500000US530330304041","Block Group 1, Census Tract 304.04, King County, Washington","41.9","8.9","39.5","9.3","44.0","6.5"
"1500000US530330304042","Block Group 2, Census Tract 304.04, King County, Washington","35.8","2.9","35.1","7.1","38.0","6.2"
"1500000US530330304043","Block Group 3, Census Tract 304.04, King County, Washington","52.5","8.7","52.4","7.1","55.3","12.9"
"1500000US530330305011","Block Group 1, Census Tract 305.01, King County, Washington","38.5","4.2","35.9","2.6","46.3","10.1"
"1500000US530330305012","Block Group 2, Census Tract 305.01, King County, Washington","56.5","6.8","56.0","13.3","57.5","8.5"
"1500000US530330305031","Block Group 1, Census Tract 305.03, King County, Washington","33.9","7.3","33.1","6.0","40.1","14.2"
"1500000US530330305032","Block Group 2, Census Tract 305.03, King County, Washington","39.3","4.5","38.8","3.9","40.8","8.6"
"1500000US530330305041","Block Group 1, Census Tract 305.04, King County, Washington","39.4","7.1","35.3","31.4","39.9","4.0"
"1500000US530330305042","Block Group 2, Census Tract 305.04, King County, Washington","32.5","9.1","32.5","8.8","32.6","14.7"
"1500000US530330305043","Block Group 3, Census Tract 305.04, King County, Washington","27.5","3.6","27.5","3.9","28.3","10.7"
"1500000US530330305044","Block Group 4, Census Tract 305.04, King County, Washington","53.5","7.2","49.8","5.2","64.7","8.9"
"1500000US530330306001","Block Group 1, Census Tract 306, King County, Washington","37.8","4.5","37.8","9.9","37.8","8.9"
"1500000US530330306002","Block Group 2, Census Tract 306, King County, Washington","45.6","7.9","45.6","11.4","44.9","11.6"
"1500000US530330306003","Block Group 3, Census Tract 306, King County, Washington","40.3","8.2","45.7","13.7","39.2","3.8"
"1500000US530330306004","Block Group 4, Census Tract 306, King County, Washington","33.6","6.7","34.6","8.0","26.8","13.0"
"1500000US530330307001","Block Group 1, Census Tract 307, King County, Washington","40.1","8.8","43.3","12.5","37.6","6.8"
"1500000US530330307002","Block Group 2, Census Tract 307, King County, Washington","33.0","4.3","30.0","8.2","37.6","18.6"
"1500000US530330307003","Block Group 3, Census Tract 307, King County, Washington","47.0","10.5","42.1","14.1","53.6","9.5"
"1500000US530330308011","Block Group 1, Census Tract 308.01, King County, Washington","31.8","5.7","36.0","8.0","26.0","8.5"
"1500000US530330308012","Block Group 2, Census Tract 308.01, King County, Washington","25.0","4.6","23.4","8.8","25.1","5.9"
"1500000US530330308013","Block Group 3, Census Tract 308.01, King County, Washington","40.5","4.1","40.5","3.5","40.4","9.9"
"1500000US530330308021","Block Group 1, Census Tract 308.02, King County, Washington","34.1","3.5","34.2","7.5","33.9","4.6"
"1500000US530330308022","Block Group 2, Census Tract 308.02, King County, Washington","44.6","14.4","41.0","17.5","48.8","14.3"
"1500000US530330308023","Block Group 3, Census Tract 308.02, King County, Washington","31.9","11.2","37.4","9.1","26.7","12.0"
"1500000US530330309011","Block Group 1, Census Tract 309.01, King County, Washington","30.0","3.6","28.6","5.2","31.5","3.8"
"1500000US530330309012","Block Group 2, Census Tract 309.01, King County, Washington","32.1","6.2","31.3","3.6","36.1","9.9"
"1500000US530330309021","Block Group 1, Census Tract 309.02, King County, Washington","31.0","3.9","31.4","4.3","29.1","6.0"
"1500000US530330309022","Block Group 2, Census Tract 309.02, King County, Washington","45.5","15.3","39.0","23.8","46.6","11.4"
"1500000US530330309023","Block Group 3, Census Tract 309.02, King County, Washington","28.3","5.0","25.9","8.5","29.2","5.8"
"1500000US530330310001","Block Group 1, Census Tract 310, King County, Washington","37.0","2.8","36.7","3.4","37.3","4.0"
"1500000US530330310002","Block Group 2, Census Tract 310, King County, Washington","40.0","6.7","40.6","7.3","38.5","10.5"
"1500000US530330311001","Block Group 1, Census Tract 311, King County, Washington","34.4","1.1","34.1","4.4","35.4","1.8"
"1500000US530330311002","Block Group 2, Census Tract 311, King County, Washington","52.8","4.2","56.9","4.2","52.2","5.0"
"1500000US530330311003","Block Group 3, Census Tract 311, King County, Washington","33.5","2.8","30.1","3.7","36.9","6.9"
"1500000US530330311004","Block Group 4, Census Tract 311, King County, Washington","35.3","10.2","35.8","12.7","30.5","12.0"
"1500000US530330311005","Block Group 5, Census Tract 311, King County, Washington","34.9","3.9","28.4","4.7","36.8","2.2"
"1500000US530330312021","Block Group 1, Census Tract 312.02, King County, Washington","43.8","5.3","43.5","6.9","44.1","6.3"
"1500000US530330312022","Block Group 2, Census Tract 312.02, King County, Washington","28.4","3.8","34.5","1.5","23.6","11.2"
"1500000US530330312023","Block Group 3, Census Tract 312.02, King County, Washington","56.6","3.6","56.4","3.8","56.8","5.6"
"1500000US530330312024","Block Group 4, Census Tract 312.02, King County, Washington","45.2","13.4","46.1","17.0","45.1","14.5"
"1500000US530330312025","Block Group 5, Census Tract 312.02, King County, Washington","35.3","10.2","30.6","5.8","41.3","17.5"
"1500000US530330312041","Block Group 1, Census Tract 312.04, King County, Washington","36.9","8.7","36.8","7.2","37.1","12.6"
"1500000US530330312042","Block Group 2, Census Tract 312.04, King County, Washington","45.5","7.0","45.9","7.7","42.3","11.7"
"1500000US530330312043","Block Group 3, Census Tract 312.04, King County, Washington","55.0","12.0","56.2","15.1","54.8","15.8"
"1500000US530330312044","Block Group 4, Census Tract 312.04, King County, Washington","48.7","7.0","48.7","6.5","49.0","15.1"
"1500000US530330312045","Block Group 5, Census Tract 312.04, King County, Washington","49.9","5.3","50.3","8.2","49.5","7.1"
"1500000US530330312051","Block Group 1, Census Tract 312.05, King County, Washington","28.9","7.8","28.8","10.4","29.0","10.0"
"1500000US530330312052","Block Group 2, Census Tract 312.05, King County, Washington","28.9","4.0","20.8","7.5","36.7","10.8"
"1500000US530330312053","Block Group 3, Census Tract 312.05, King County, Washington","27.6","5.2","28.0","3.6","26.3","10.8"
"1500000US530330312061","Block Group 1, Census Tract 312.06, King County, Washington","22.6","11.6","21.0","6.4","33.5","18.4"
"1500000US530330312062","Block Group 2, Census Tract 312.06, King County, Washington","32.4","9.7","31.0","9.8","35.9","10.7"
"1500000US530330312063","Block Group 3, Census Tract 312.06, King County, Washington","27.5","4.5","25.8","8.8","27.6","5.8"
"1500000US530330313011","Block Group 1, Census Tract 313.01, King County, Washington","39.2","7.7","38.3","9.3","40.5","11.1"
"1500000US530330313012","Block Group 2, Census Tract 313.01, King County, Washington","50.7","4.1","51.4","4.5","50.4","4.3"
"1500000US530330313021","Block Group 1, Census Tract 313.02, King County, Washington","40.6","17.2","52.5","15.4","36.9","13.9"
"1500000US530330313022","Block Group 2, Census Tract 313.02, King County, Washington","45.2","9.0","48.5","5.3","32.9","27.6"
"1500000US530330313023","Block Group 3, Census Tract 313.02, King County, Washington","39.7","7.2","39.9","8.5","38.9","9.2"
"1500000US530330313024","Block Group 4, Census Tract 313.02, King County, Washington","29.9","6.2","29.8","5.0","30.4","13.9"
"1500000US530330314001","Block Group 1, Census Tract 314, King County, Washington","36.9","16.6","41.2","12.0","36.5","24.7"
"1500000US530330314002","Block Group 2, Census Tract 314, King County, Washington","46.7","15.9","35.5","14.6","51.9","7.7"
"1500000US530330314003","Block Group 3, Census Tract 314, King County, Washington","37.8","2.8","35.7","4.9","40.1","9.0"
"1500000US530330314004","Block Group 4, Census Tract 314, King County, Washington","42.9","14.4","42.6","15.0","48.7","14.0"
"1500000US530330314005","Block Group 5, Census Tract 314, King County, Washington","44.9","8.9","42.6","7.5","48.1","14.1"
"1500000US530330315011","Block Group 1, Census Tract 315.01, King County, Washington","44.6","12.4","51.2","6.7","34.5","6.8"
"1500000US530330315012","Block Group 2, Census Tract 315.01, King County, Washington","41.8","6.6","40.0","13.1","45.6","6.8"
"1500000US530330315013","Block Group 3, Census Tract 315.01, King County, Washington","39.3","14.1","38.8","21.8","39.7","14.8"
"1500000US530330315021","Block Group 1, Census Tract 315.02, King County, Washington","51.0","4.0","51.0","9.2","51.1","4.8"
"1500000US530330315022","Block Group 2, Census Tract 315.02, King County, Washington","58.4","6.6","48.4","16.5","62.8","4.5"
"1500000US530330315023","Block Group 3, Census Tract 315.02, King County, Washington","38.4","5.3","39.1","6.1","37.0","7.3"
"1500000US530330316011","Block Group 1, Census Tract 316.01, King County, Washington","35.0","4.0","32.2","6.7","36.7","4.4"
"1500000US530330316012","Block Group 2, Census Tract 316.01, King County, Washington","48.5","4.2","50.4","3.5","46.6","5.2"
"1500000US530330316013","Block Group 3, Census Tract 316.01, King County, Washington","42.0","12.8","41.7","11.1","43.3","16.3"
"1500000US530330316031","Block Group 1, Census Tract 316.03, King County, Washington","29.9","3.8","31.5","7.9","29.0","12.7"
"1500000US530330316032","Block Group 2, Census Tract 316.03, King County, Washington","44.9","9.9","53.1","12.6","42.2","12.1"
"1500000US530330316033","Block Group 3, Census Tract 316.03, King County, Washington","49.7","8.6","39.0","12.4","51.2","6.0"
"1500000US530330316034","Block Group 4, Census Tract 316.03, King County, Washington","31.9","2.2","34.5","4.2","30.4","5.0"
"1500000US530330316041","Block Group 1, Census Tract 316.04, King County, Washington","35.4","1.4","32.9","5.6","36.1","1.2"
"1500000US530330316042","Block Group 2, Census Tract 316.04, King County, Washington","36.8","3.9","22.3","18.2","41.5","5.4"
"1500000US530330316043","Block Group 3, Census Tract 316.04, King County, Washington","30.3","3.4","30.9","5.2","29.6","3.9"
"1500000US530330316051","Block Group 1, Census Tract 316.05, King County, Washington","53.1","3.5","53.4","4.3","51.7","4.1"
"1500000US530330316052","Block Group 2, Census Tract 316.05, King County, Washington","33.4","9.0","32.1","8.3","39.3","10.9"
"1500000US530330316053","Block Group 3, Census Tract 316.05, King County, Washington","41.6","9.3","49.3","11.2","36.8","10.0"
"1500000US530330317031","Block Group 1, Census Tract 317.03, King County, Washington","53.0","13.2","50.9","10.8","55.2","21.0"
"1500000US530330317032","Block Group 2, Census Tract 317.03, King County, Washington","43.1","19.1","34.8","23.5","43.8","18.5"
"1500000US530330317033","Block Group 3, Census Tract 317.03, King County, Washington","40.9","6.9","40.3","11.1","42.4","7.8"
"1500000US530330317034","Block Group 4, Census Tract 317.03, King County, Washington","49.9","5.3","47.7","25.5","49.9","10.3"
"1500000US530330317035","Block Group 5, Census Tract 317.03, King County, Washington","50.1","11.1","52.8","10.4","45.4","12.9"
"1500000US530330317041","Block Group 1, Census Tract 317.04, King County, Washington","37.5","7.2","38.9","12.5","36.6","5.9"
"1500000US530330317042","Block Group 2, Census Tract 317.04, King County, Washington","38.2","4.5","39.2","3.2","33.3","9.5"
"1500000US530330317043","Block Group 3, Census Tract 317.04, King County, Washington","33.2","4.1","33.0","6.2","33.5","6.1"
"1500000US530330317051","Block Group 1, Census Tract 317.05, King County, Washington","39.4","10.7","32.7","17.8","41.8","10.4"
"1500000US530330317052","Block Group 2, Census Tract 317.05, King County, Washington","40.2","4.5","40.3","8.4","39.9","4.9"
"1500000US530330317053","Block Group 3, Census Tract 317.05, King County, Washington","41.8","3.6","43.2","5.2","41.3","6.6"
"1500000US530330317061","Block Group 1, Census Tract 317.06, King County, Washington","34.9","7.1","37.0","9.7","34.1","8.8"
"1500000US530330317062","Block Group 2, Census Tract 317.06, King County, Washington","47.2","23.0","32.2","29.5","49.1","17.0"
"1500000US530330317063","Block Group 3, Census Tract 317.06, King County, Washington","36.5","2.9","26.7","11.8","40.7","5.6"
"1500000US530330317064","Block Group 4, Census Tract 317.06, King County, Washington","37.0","4.0","37.2","5.9","36.9","6.6"
"1500000US530330318001","Block Group 1, Census Tract 318, King County, Washington","48.5","6.7","49.4","4.8","42.8","15.1"
"1500000US530330318002","Block Group 2, Census Tract 318, King County, Washington","45.5","10.7","47.5","12.5","44.6","9.5"
"1500000US530330318003","Block Group 3, Census Tract 318, King County, Washington","52.5","10.0","55.0","4.4","50.1","12.9"
"1500000US530330319031","Block Group 1, Census Tract 319.03, King County, Washington","43.0","4.6","41.6","3.0","45.0","6.0"
"1500000US530330319032","Block Group 2, Census Tract 319.03, King County, Washington","40.9","6.3","40.0","7.5","40.9","8.4"
"1500000US530330319033","Block Group 3, Census Tract 319.03, King County, Washington","35.9","6.7","35.7","6.2","37.3","12.6"
"1500000US530330319034","Block Group 4, Census Tract 319.03, King County, Washington","46.0","8.3","46.1","9.5","44.7","15.0"
"1500000US530330319035","Block Group 5, Census Tract 319.03, King County, Washington","44.1","10.9","44.4","14.2","43.7","10.7"
"1500000US530330319041","Block Group 1, Census Tract 319.04, King County, Washington","43.6","4.4","44.1","4.4","43.4","7.0"
"1500000US530330319042","Block Group 2, Census Tract 319.04, King County, Washington","47.3","6.7","47.6","6.1","46.0","10.3"
"1500000US530330319043","Block Group 3, Census Tract 319.04, King County, Washington","37.8","13.7","37.7","15.1","39.3","13.7"
"1500000US530330319061","Block Group 1, Census Tract 319.06, King County, Washington","42.5","2.5","42.5","1.7","42.0","6.2"
"1500000US530330319062","Block Group 2, Census Tract 319.06, King County, Washington","49.6","5.3","46.8","5.2","50.9","2.8"
"1500000US530330319071","Block Group 1, Census Tract 319.07, King County, Washington","41.1","15.5","21.8","18.1","46.5","18.4"
"1500000US530330319072","Block Group 2, Census Tract 319.07, King County, Washington","52.8","11.8","55.6","12.7","52.5","11.7"
"1500000US530330319073","Block Group 3, Census Tract 319.07, King County, Washington","35.3","4.3","32.8","3.9","36.6","8.0"
"1500000US530330319074","Block Group 4, Census Tract 319.07, King County, Washington","36.3","4.8","36.1","5.9","37.4","6.8"
"1500000US530330319075","Block Group 5, Census Tract 319.07, King County, Washington","39.1","5.0","40.5","5.5","36.5","8.9"
"1500000US530330319081","Block Group 1, Census Tract 319.08, King County, Washington","44.6","10.1","38.4","12.4","47.9","10.6"
"1500000US530330319082","Block Group 2, Census Tract 319.08, King County, Washington","28.9","1.6","29.0","1.9","28.8","3.3"
"1500000US530330319083","Block Group 3, Census Tract 319.08, King County, Washington","38.0","6.4","42.4","8.5","37.0","10.7"
"1500000US530330319091","Block Group 1, Census Tract 319.09, King County, Washington","41.9","9.0","40.9","16.4","41.9","8.1"
"1500000US530330319092","Block Group 2, Census Tract 319.09, King County, Washington","42.1","3.8","41.8","12.0","42.2","3.6"
"1500000US530330320021","Block Group 1, Census Tract 320.02, King County, Washington","46.2","6.9","46.4","10.9","45.7","12.6"
"1500000US530330320022","Block Group 2, Census Tract 320.02, King County, Washington","41.7","2.4","40.0","11.0","42.3","3.4"
"1500000US530330320031","Block Group 1, Census Tract 320.03, King County, Washington","45.3","8.1","42.9","7.6","47.7","7.8"
"1500000US530330320032","Block Group 2, Census Tract 320.03, King County, Washington","35.8","8.2","29.8","14.7","39.5","1.4"
"1500000US530330320033","Block Group 3, Census Tract 320.03, King County, Washington","44.2","9.7","44.7","12.2","43.7","9.9"
"1500000US530330320034","Block Group 4, Census Tract 320.03, King County, Washington","47.3","9.9","43.4","8.5","49.8","7.6"
"1500000US530330320051","Block Group 1, Census Tract 320.05, King County, Washington","57.6","6.5","57.9","8.0","54.6","10.5"
"1500000US530330320052","Block Group 2, Census Tract 320.05, King County, Washington","43.5","10.5","43.2","14.5","43.8","11.9"
"1500000US530330320053","Block Group 3, Census Tract 320.05, King County, Washington","34.5","3.9","34.2","6.5","34.9","8.4"
"1500000US530330320054","Block Group 4, Census Tract 320.05, King County, Washington","34.8","2.5","34.8","4.1","35.1","3.9"
"1500000US530330320055","Block Group 5, Census Tract 320.05, King County, Washington","57.5","12.1","50.8","23.2","58.3","2.1"
"1500000US530330320056","Block Group 6, Census Tract 320.05, King County, Washington","34.1","16.3","32.2","5.5","40.9","20.7"
"1500000US530330320061","Block Group 1, Census Tract 320.06, King County, Washington","46.0","6.5","45.3","8.7","49.0","6.3"
"1500000US530330320062","Block Group 2, Census Tract 320.06, King County, Washington","33.4","3.3","33.5","3.7","33.2","5.4"
"1500000US530330320063","Block Group 3, Census Tract 320.06, King County, Washington","43.8","5.5","43.1","4.6","44.2","7.5"
"1500000US530330320071","Block Group 1, Census Tract 320.07, King County, Washington","40.3","13.0","38.4","13.6","43.7","13.3"
"1500000US530330320072","Block Group 2, Census Tract 320.07, King County, Washington","45.2","10.7","43.7","11.4","45.6","12.0"
"1500000US530330320073","Block Group 3, Census Tract 320.07, King County, Washington","40.9","9.4","40.1","18.6","45.1","12.6"
"1500000US530330320081","Block Group 1, Census Tract 320.08, King County, Washington","39.4","5.9","39.7","7.3","38.9","9.0"
"1500000US530330320082","Block Group 2, Census Tract 320.08, King County, Washington","41.6","4.8","40.3","4.6","44.4","5.2"
"1500000US530330320083","Block Group 3, Census Tract 320.08, King County, Washington","36.1","3.4","37.3","4.0","32.2","5.7"
"1500000US530330320101","Block Group 1, Census Tract 320.10, King County, Washington","35.8","19.8","30.8","11.8","51.8","33.3"
"1500000US530330320102","Block Group 2, Census Tract 320.10, King County, Washington","33.6","7.3","31.1","9.4","36.7","6.3"
"1500000US530330320103","Block Group 3, Census Tract 320.10, King County, Washington","47.3","14.5","47.3","16.9","47.3","15.6"
"1500000US530330320104","Block Group 4, Census Tract 320.10, King County, Washington","34.4","3.0","36.5","7.6","34.1","5.6"
"1500000US530330320111","Block Group 1, Census Tract 320.11, King County, Washington","36.9","4.1","37.0","5.6","36.9","4.0"
"1500000US530330320112","Block Group 2, Census Tract 320.11, King County, Washington","35.6","2.4","35.9","3.1","33.7","6.3"
"1500000US530330321021","Block Group 1, Census Tract 321.02, King County, Washington","45.6","9.0","44.1","6.6","49.7","8.6"
"1500000US530330321022","Block Group 2, Census Tract 321.02, King County, Washington","41.1","8.8","40.9","11.4","41.6","11.0"
"1500000US530330321023","Block Group 3, Census Tract 321.02, King County, Washington","42.5","7.6","43.1","3.1","38.4","12.9"
"1500000US530330321024","Block Group 4, Census Tract 321.02, King County, Washington","50.5","7.8","46.6","9.1","54.8","7.7"
"1500000US530330321031","Block Group 1, Census Tract 321.03, King County, Washington","53.4","11.2","53.1","17.8","54.4","11.5"
"1500000US530330321032","Block Group 2, Census Tract 321.03, King County, Washington","37.8","8.2","37.7","25.0","37.8","11.3"
"1500000US530330321033","Block Group 3, Census Tract 321.03, King County, Washington","29.6","4.9","29.8","6.2","29.3","5.9"
"1500000US530330321034","Block Group 4, Census Tract 321.03, King County, Washington","35.3","6.1","35.8","8.0","33.0","7.4"
"1500000US530330321041","Block Group 1, Census Tract 321.04, King County, Washington","46.0","2.9","46.2","2.3","45.5","6.5"
"1500000US530330321042","Block Group 2, Census Tract 321.04, King County, Washington","44.2","7.5","40.4","11.0","46.5","5.7"
"1500000US530330321043","Block Group 3, Census Tract 321.04, King County, Washington","41.5","5.7","42.9","6.3","34.8","11.0"
"1500000US530330322031","Block Group 1, Census Tract 322.03, King County, Washington","36.7","1.2","37.5","1.1","35.7","1.4"
"1500000US530330322032","Block Group 2, Census Tract 322.03, King County, Washington","34.9","1.8","35.2","3.2","34.6","3.3"
"1500000US530330322033","Block Group 3, Census Tract 322.03, King County, Washington","47.4","4.0","47.6","3.3","47.2","6.6"
"1500000US530330322034","Block Group 4, Census Tract 322.03, King County, Washington","41.1","5.5","41.9","6.7","38.5","6.4"
"1500000US530330322071","Block Group 1, Census Tract 322.07, King County, Washington","38.3","3.3","39.2","3.4","37.5","5.1"
"1500000US530330322072","Block Group 2, Census Tract 322.07, King County, Washington","38.2","7.2","37.9","11.0","38.6","9.1"
"1500000US530330322073","Block Group 3, Census Tract 322.07, King County, Washington","46.3","3.6","48.5","3.9","44.4","3.0"
"1500000US530330322081","Block Group 1, Census Tract 322.08, King County, Washington","45.5","6.0","44.9","7.2","46.0","8.5"
"1500000US530330322082","Block Group 2, Census Tract 322.08, King County, Washington","74.4","5.6","73.6","9.4","74.8","4.8"
"1500000US530330322083","Block Group 3, Census Tract 322.08, King County, Washington","44.2","3.5","43.5","3.6","45.2","5.1"
"1500000US530330322084","Block Group 4, Census Tract 322.08, King County, Washington","37.1","1.5","36.1","6.7","37.9","2.3"
"1500000US530330322085","Block Group 5, Census Tract 322.08, King County, Washington","39.1","6.4","36.7","8.0","40.3","6.2"
"1500000US530330322101","Block Group 1, Census Tract 322.10, King County, Washington","52.2","6.0","52.3","21.3","52.2","3.0"
"1500000US530330322102","Block Group 2, Census Tract 322.10, King County, Washington","35.5","2.9","37.1","1.7","33.1","4.1"
"1500000US530330322103","Block Group 3, Census Tract 322.10, King County, Washington","32.9","2.1","30.6","2.7","34.3","2.3"
"1500000US530330322111","Block Group 1, Census Tract 322.11, King County, Washington","41.4","5.3","36.3","6.5","42.9","4.8"
"1500000US530330322112","Block Group 2, Census Tract 322.11, King County, Washington","39.3","1.9","39.3","1.8","39.1","2.8"
"1500000US530330322113","Block Group 3, Census Tract 322.11, King County, Washington","37.7","2.9","37.7","2.8","37.8","5.4"
